i,stocking_dairy_temp,stocking_dairy_perm,stocking_dairy_rough,stocking_beef_temp,stocking_beef_perm,stocking_beef_rough,stocking_sheep_temp,stocking_sheep_perm,stocking_sheep_rough,herd_dairy,herd_beef,herd_sheep,ig_herd_dairy,ig_herd_beef,ig_herd_sheep,dairy,beef,sheep
4684,0.623499492506547,0,0,0,1.68378546548109,0,0,0.566735348418956,45,39.1713109016418,406.955526351929,492.900210380554,0,-0,0,39.1713109016418,406.955526351929,492.900210380554
4685,0.85080830532246,0,0,0,1.50606197745829,0,0,0.99279866618663,45,62.2541809082031,381.770463943481,570.189504623413,0,-0,0,62.2541809082031,381.770463943481,570.189504623413
4686,0.960838499605284,0,0,0,1.40197973803702,0,0,1.23426216552359,45,82.3291072845459,394.102502822876,664.891377449036,0,0,0,82.3291072845459,394.102502822876,664.891377449036
4687,0.664940442036963,0,0,0,1.64707928578193,0,0,0.640364473363509,45,40.6534233093262,379.76816368103,477.287642478943,0,-0,0,40.6534233093262,379.76816368103,477.287642478943
4688,0.632657405801939,0,0,0,1.70841106055233,0,0,0.575302291621424,45,10.8984254598618,113.243714809418,137.205357551575,0,-0,0,10.8984254598618,113.243714809418,137.205357551575
4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467635240871459,0,0,0.467635240871459
4690,0.643715767942912,0,0,0,0.857928846755711,0,0,0,16.747795524924,25.2779425382614,173.294911384583,351.535233974457,0,0,0,25.2779425382614,173.294911384583,351.535233974457
4691,0.849968165745052,0,0,0,0.428785411840031,0,0,1.91096473206415,45,56.5658574104309,218.418627738953,2089.41286849976,0,0,0,56.5658574104309,218.418627738953,2089.41286849976
4692,2.31614391058265,0,0,0,0.385166668148051,0,0,1.48145133745793,45,226.499355316162,263.16782951355,2407.91411972046,0,0,0,226.499355316162,263.16782951355,2407.91411972046
4693,3,0.0730947347482502,0,0,0.34972408023871,0,0,1.12285017612146,45,418.200048446655,272.215435028076,2379.43057632446,0,0,0,418.200048446655,272.215435028076,2379.43057632446
4694,3,0.0240898688139199,0,0,0.370689610240783,0,0,1.22652889407658,45,391.583854675293,332.079246520996,2710.20050430298,0,0,0,391.583854675293,332.079246520996,2710.20050430298
4695,2.76577844918152,0,0,0,0.400330142176864,0,0,0.426104964325694,45,188.665308952332,234.775033950806,1766.09692001343,0,0,0,188.665308952332,234.775033950806,1766.09692001343
4696,2.43475710482257,0,0,0,0.372138703072014,0,0,0,27.1043008285503,258.421421051025,354.101219177246,2649.66398239136,0,0,0,258.421421051025,354.101219177246,2649.66398239136
4697,1.86978253447673,0,0,0,0.321149574729091,0,0,0,7.823379319439,118.812453269958,216.877086639404,1497.33196258545,0,0,0,118.812453269958,216.877086639404,1497.33196258545
4698,2.03543279434837,0,0,0,0.319473284928129,0,0,0,7.55149220252834,39.8810353279114,63.5277423858643,466.955846786499,0,0,0,39.8810353279114,63.5277423858643,466.955846786499
4699,1.22831243654993,0,0,0,0.343198012746013,0,0,0,36.0960514007424,95.0419492721558,109.454736232758,1046.51361083984,0,0,0,95.0419492721558,109.454736232758,1046.51361083984
4700,2.85375669567296,0,0,0,0.250970066256265,0,0,1.79772235357059,45,198.03364944458,97.0109748840332,1087.06166267395,0,0,0,198.03364944458,97.0109748840332,1087.06166267395
4701,3,0.0601380991659213,0,0,0.235105430105635,0,0,1.3618982391541,45,267.954280853271,118.029046058655,1328.38095283508,0,0,0,267.954280853271,118.029046058655,1328.38095283508
4702,1.80480438391545,0,0,0,0.315618367148119,0,0,0,24.1831131259132,93.6392431259155,97.4348516464233,867.587818145752,0,0,0,93.6392431259155,97.4348516464233,867.587818145752
4703,1.02091109305442,0,0,0,0.379763937550547,0,0,0,18.6699463704208,33.6987857818604,78.0335793495178,560.390322685242,0,0,0,33.6987857818604,78.0335793495178,560.390322685242
4704,1.00215445223892,0,0,0,0.358553996362825,0,0,0,17.8559183207504,58.3914766311646,123.797037124634,964.789030075073,0,0,0,58.3914766311646,123.797037124634,964.789030075073
4705,0.840325604766913,0,0,0,0.416508007605212,0,0,0,41.3800058255978,26.4195858240128,119.513431549072,450.340631484985,0,0,0,26.4195858240128,119.513431549072,450.340631484985
4706,0.866972797624912,0,0,0,0.444706108499172,0,0,0.487998694295181,45,7.08335468173027,38.2186615467072,125.575021505356,0,0,0,7.08335468173027,38.2186615467072,125.575021505356
4707,0.566201728780479,0,0,0,0.302311717439689,0,0,0,35.7319523940638,34.495757818222,95.333263874054,378.343894004822,0,0,0,34.495757818222,95.333263874054,378.343894004822
4708,0.568025689581209,0,0,0,0.293762063000397,0,0,0,33.6986877667667,29.018413066864,73.9667019844055,302.012553215027,0,0,0,29.018413066864,73.9667019844055,302.012553215027
4709,0.378839150410548,0,0,0,0.413110474299632,0,0,0,30.162723227346,14.5802911520004,75.3058047294617,224.429244995117,0,0,0,14.5802911520004,75.3058047294617,224.429244995117
4710,0.38604782441367,0,0,0,0.291905620002795,0,0,0,21.8347677349616,27.6427230834961,75.2388339042664,272.951692581177,0,0,0,27.6427230834961,75.2388339042664,272.951692581177
4711,2.54801119474338,0,0,0,0.375597627916257,0,0,1.4076332253447,45,252.012735366821,255.863321304321,2322.17213439941,0,0,0,252.012735366821,255.863321304321,2322.17213439941
4712,1.17953809169561,0,0,0,0.269776728248735,0,0,0.820971198871472,45,63.2487795352936,71.4033827781677,399.203508377075,0,0,0,63.2487795352936,71.4033827781677,399.203508377075
4713,1.18049489262591,0,0,0,0.269945443640145,0,0,0.821682260719826,45,62.4485418796539,70.4891991615295,394.137299537659,0,0,0,62.4485418796539,70.4891991615295,394.137299537659
4714,1.13953942071287,0,0,0,0.275511122115398,0,0,0.82932351408271,45,59.6793866157532,70.1470503807068,385.005528450012,0,0,0,59.6793866157532,70.1470503807068,385.005528450012
4715,0.301675795996157,0,0,0,0.424617199509833,0,0,0.494785936846565,45,15.3630617856979,71.5157060623169,241.735850334167,0,0,0,15.3630617856979,71.5157060623169,241.735850334167
4716,0.299074647349395,0,0,0,0.421338374570658,0,0,0,41.9836413352859,20.4769113063812,90.961847782135,289.110011100769,0,0,0,20.4769113063812,90.961847782135,289.110011100769
4717,0.187820766123055,0,0,0,0.449856279000813,0,0,0.156782438881547,45,12.5675638914108,91.5835542678833,275.503748893738,0,0,0,12.5675638914108,91.5835542678833,275.503748893738
4718,0.340857415464714,0,0,0,0.612296970478218,0,0,1.16320830926194,45,20.599835395813,108.790538787842,307.489671230316,0,0,0,20.599835395813,108.790538787842,307.489671230316
4719,0.624258356903987,0,0,0,1.02751375988876,0,0,1.46470951925233,45,42.3351774215698,151.115844726562,352.21924495697,0,0,0,42.3351774215698,151.115844726562,352.21924495697
4720,0.651785899496058,0,0,0,1.0922066375008,0,0,1.52812108077243,45,39.0750350952148,137.316227912903,315.051169395447,0,0,0,39.0750350952148,137.316227912903,315.051169395447
4721,0.63629607697457,0,0,0,1.02209185324704,0,0,1.45432138817641,45,37.9461417198181,134.157384872437,328.590551376343,0,0,0,37.9461417198181,134.157384872437,328.590551376343
4722,0.121747071136075,0,0,0,0.254552197941469,0,0,0,44.6134503496291,5.82806003093719,63.0573134422302,598.208158493042,0,0,0,5.82806003093719,63.0573134422302,598.208158493042
4723,0.0919159952245483,0,0,0,1.04301195949331,0,0,0,14.8119641131048,3.89325901865959,181.048580169678,426.047690391541,0,0,0,3.89325901865959,181.048580169678,426.047690391541
4724,0.615563835256072,0,0,0,1.12741526325855,0,0,0,23.4682659558394,24.3591147065163,196.188439369202,298.293769359589,0,0,0,24.3591147065163,196.188439369202,298.293769359589
4725,0.908443717548653,0,0,0,1.11917312712685,0,0,0.268853430158371,45,33.4549030065536,191.384803771973,236.370959758759,0,-0,0,33.4549030065536,191.384803771973,236.370959758759
4726,0.497712104158281,0,0,0,1.10375308841028,0,0,0,21.2786372063663,23.1328077912331,223.434110641479,388.343814373016,0,0,0,23.1328077912331,223.434110641479,388.343814373016
4727,0.0671219457165878,0,0,0,1.10315366638844,0,0,0,13.9447361385958,2.97343787550926,197.009768486023,441.643625259399,0,0,0,2.97343787550926,197.009768486023,441.643625259399
4728,0.00600027435003341,0,0,0,1.1102445888141,0,0,0,13.4005934801643,0.2381108016707,175.153654098511,410.804148197174,0,0,0,0.2381108016707,175.153654098511,410.804148197174
4729,0.0076235108651409,0,0,0,0.90405981085162,0,0,0,12.1572909045466,0.370388152077794,169.816411972046,380.292125701904,0,0,0,0.370388152077794,169.816411972046,380.292125701904
4730,0.0120338815110466,0,0,0,0.703650434707765,0,0,0,10.3889093589567,0.518227476626634,113.265977859497,237.700734138489,0,0,0,0.518227476626634,113.265977859497,237.700734138489
4731,1.04140379281671,0,0,0,0.262687811976797,0,0,0.529792767765546,45,56.9713351726532,68.5235443115234,373.97575378418,0,0,0,56.9713351726532,68.5235443115234,373.97575378418
4732,0.00543446813875902,0,0,0,0.842687286222525,0,0,0,11.7733149325142,0.264701681211591,155.558972358704,348.720860004425,0,0,0,0.264701681211591,155.558972358704,348.720860004425
4733,0.0111171099654083,0,0,0,0.605758645169238,0,0,0,9.24332778481791,0.518908020108938,105.151126861572,204.52853178978,0,0,0,0.518908020108938,105.151126861572,204.52853178978
4734,0.0680036344371607,0,0,0,0.64565549349078,0,0,0,8.08899250100847,2.45295929908753,108.293300628662,310.640683174133,0,0,0,2.45295929908753,108.293300628662,310.640683174133
4735,0.126847079071089,0,0,0,0.68141974151641,0,0,0,7.79904647416677,3.43419241905212,103.596835136414,355.960227966309,0,0,0,3.43419241905212,103.596835136414,355.960227966309
4736,0.130554594981508,0,0,0,0.697239455021561,0,0,0,7.78810690196312,0.489213526248931,14.7245116233826,50.7885097265244,0,0,0,0.489213526248931,14.7245116233826,50.7885097265244
4737,0.657632568746157,0,0,0,1.77515920608599,0,0,4.86110903029548,45,1.6975060403347,17.6418347358704,63.757432103157,0,-0,0,1.6975060403347,17.6418347358704,63.757432103157
4738,0.647602461302753,0,0,0,1.74892925616675,0,0,1.11890306022901,45,4.53897821903229,47.1873347759247,71.4828515052795,0,-0,0,4.53897821903229,47.1873347759247,71.4828515052795
4739,0.649260596671512,0,0,0,1.75246303010136,0,0,0.590488168843894,45,8.24118477106094,85.62468957901,103.811166763306,0,-0,0,8.24118477106094,85.62468957901,103.811166763306
4740,0.664936865015759,0,0,0,1.79529161265758,0,0,0.847533526235123,45,4.24861070513725,44.1748614311218,59.5337581634521,0,-0,0,4.24861070513725,44.1748614311218,59.5337581634521
4741,0.677380500642446,0,0,0,1.82842080953585,0,0,0.647665034611855,45,0.493967425078153,5.13622283935547,6.31847255676985,0,-0,0,0.493967425078153,5.13622283935547,6.31847255676985
4742,0.00225794415638915,0,0,0,1.02462214570595,0,0,0,13.0988572859864,0.107183983083814,187.480931282043,444.769024848938,0,0,0,0.107183983083814,187.480931282043,444.769024848938
4743,0.891296759062786,0,0,0,0.42543708655667,0,0,2.42875206940067,45,84.6517243385315,308.380165100098,3336.82635116577,0,0,0,84.6517243385315,308.380165100098,3336.82635116577
4744,1.16046901930134,0,0,0,0.413442018790263,0,0,1.75909300907347,45,199.960821151733,533.765960693359,5025.29350280762,0,0,0,199.960821151733,533.765960693359,5025.29350280762
4745,3,0.0594484159958177,0,0,0.348854364549364,0,0,1.1311762938291,45,467.425487518311,313.231061935425,2738.60078430176,0,0,0,467.425487518311,313.231061935425,2738.60078430176
4746,2.72094808480609,0,0,0,0.381361671760365,0,0,1.43654061778233,45,372.42437171936,425.267749786377,3413.23000717163,0,0,0,372.42437171936,425.267749786377,3413.23000717163
4747,2.21639624644214,0,0,0,0.377428119894182,0,0,2.59920766696978,45,222.174666404724,319.547637939453,3375.3553237915,0,0,0,222.174666404724,319.547637939453,3375.3553237915
4748,1.74341470818907,0,0,0,0.37293915714001,0,0,1.77736882550902,45,189.610182762146,349.574031829834,3323.67530822754,0,0,0,189.610182762146,349.574031829834,3323.67530822754
4749,0.737850762957057,0,0,0,0.368842344834429,0,0,0.633975419924792,45,49.9764304161072,224.058104515076,2076.09211349487,0,0,0,49.9764304161072,224.058104515076,2076.09211349487
4750,1.82283114285723,0,0,0,0.316872219833513,0,0,0,8.04917740386465,101.702913284302,165.822226524353,1158.38859176636,0,0,0,101.702913284302,165.822226524353,1158.38859176636
4751,1.60152006264004,0,0,0,0.325056785628003,0,0,0,10.2352171942373,88.4211430549622,125.31796169281,950.147022247314,0,0,0,88.4211430549622,125.31796169281,950.147022247314
4752,2.18133938427242,0,0,0,0.280700290894946,0,0,2.01360451990144,45,210.333343505859,129.312339782715,1394.15188217163,0,0,0,210.333343505859,129.312339782715,1394.15188217163
4753,2.95397233855669,0,0,0,0.257234241866554,0,0,0.397725405496318,45,202.648244857788,110.980670928955,1146.33099365234,0,0,0,202.648244857788,110.980670928955,1146.33099365234
4754,2.1512341050504,0,0,0,0.301956740428391,0,0,0,28.2243064253499,87.2268133163452,73.9270234107971,689.024922370911,0,0,0,87.2268133163452,73.9270234107971,689.024922370911
4755,0.954904634222744,0,0,0,0.38226458512238,0,0,0,21.6969715207051,56.0966548919678,157.284074783325,925.547031402588,0,0,0,56.0966548919678,157.284074783325,925.547031402588
4756,0.835887089830067,0,0,0,0.418427461531543,0,0,0,43.8444084994704,36.2906286716461,167.836122512817,619.060171127319,0,0,0,36.2906286716461,167.836122512817,619.060171127319
4757,0.916934483253182,0,0,0,0.397752310324387,0,0,0,24.9911012799665,24.8150134086609,82.2342462539673,417.050251960754,0,0,0,24.8150134086609,82.2342462539673,417.050251960754
4758,0.935203928423127,0,0,0,0.428552663500461,0,0,0,33.2413136726022,9.64822548627853,37.9583184719086,160.705759525299,0,0,0,9.64822548627853,37.9583184719086,160.705759525299
4759,0.74140459118403,0,0,0,0.398174792227528,0,0,0.281009323516426,45,50.5071187019348,235.66644859314,804.064683914185,0,0,0,50.5071187019348,235.66644859314,804.064683914185
4760,0.575907154370296,0,0,0,0.409785820460361,0,0,0.0844471982597552,45,38.7250547409058,200.737525939941,641.139291763306,0,0,0,38.7250547409058,200.737525939941,641.139291763306
4761,0.0801956344494641,0,0,0,0.538876483147475,0,0,0,13.4472441523848,3.03731879591942,54.716034412384,102.772415518761,0,0,0,3.03731879591942,54.716034412384,102.772415518761
4762,0.252082104666361,0,0,0,0.384009165709954,0,0,0,16.8496627932754,16.6998066902161,75.6597199440002,201.369520187378,0,0,0,16.6998066902161,75.6597199440002,201.369520187378
4763,1.36232816015642,0,0,0,0.448880076474939,0,0,1.8924404786272,45,54.5506973266602,133.852715492249,1262.82123756409,0,0,0,54.5506973266602,133.852715492249,1262.82123756409
4764,0.331348637003894,0,0,0,0.422884053682837,0,0,0,20.5794253292198,25.7435103654861,95.6179780960083,256.92982006073,0,0,0,25.7435103654861,95.6179780960083,256.92982006073
4765,0.420861765499692,0,0,0,0.397294880078376,0,0,0,24.6890034662788,31.229412317276,92.0998411178589,277.813189506531,0,0,0,31.229412317276,92.0998411178589,277.813189506531
4766,0.686040572104647,0,0,0,0.340726815534915,0,0,0,40.088769001443,42.8721263408661,79.9434242248535,315.5617852211,0,0,0,42.8721263408661,79.9434242248535,315.5617852211
4767,0.0329807545162534,0,0,0,0.580657855853258,0,0,0,12.8215171985836,2.05121839046478,80.8014698028564,145.697232723236,0,0,0,2.05121839046478,80.8014698028564,145.697232723236
4768,0.0230990604894062,0,0,0,0.561278140726961,0,0,0,10.0248919548195,2.11749929189682,112.445116043091,172.286596775055,0,0,0,2.11749929189682,112.445116043091,172.286596775055
4769,0.052069989634091,0,0,0,0.698422901295826,0,0,0,30.2244843177676,3.57188719511032,118.590015411377,230.118265628815,0,0,0,3.57188719511032,118.590015411377,230.118265628815
4770,0.06163582946982,0,0,0,0.881774638899098,0,0,1.4639065316175,45,3.85463500022888,149.377489089966,305.264526128769,0,0,0,3.85463500022888,149.377489089966,305.264526128769
4771,0.541581201807775,0,0,0,0.936437796211444,0,0,1.37522878878754,45,32.7880702018738,133.482995033264,335.071657180786,0,0,0,32.7880702018738,133.482995033264,335.071657180786
4772,0.56325128193358,0,0,0,0.783368442084205,0,0,1.1958906567459,45,34.1691431999207,125.066488265991,394.981536865234,0,0,0,34.1691431999207,125.066488265991,394.981536865234
4773,0.592275771599445,0,0,0,0.859537655787757,0,0,1.33180886027639,45,35.3557777404785,127.331619262695,374.443440437317,0,0,0,35.3557777404785,127.331619262695,374.443440437317
4774,0.0241941134005225,0,0,0,0.649460430542362,0,0,0,20.1249676329195,1.16290017962456,144.21572303772,553.239769935608,0,0,0,1.16290017962456,144.21572303772,553.239769935608
4775,0.128455890345062,0,0,0,1.01100949663892,0,0,0,15.6483441190654,2.80472840368748,92.3485579490662,223.432606935501,0,0,0,2.80472840368748,92.3485579490662,223.432606935501
4776,0.580516936152325,0,0,0,1.11884268228909,0,0,0,24.5713522750676,21.758071243763,185.266065597534,315.073739051819,0,0,0,21.758071243763,185.266065597534,315.073739051819
4777,0.264066381119219,0,0,0,1.11682560481155,0,0,0,16.1987602984728,10.2517055571079,181.483428001404,356.30583524704,0,0,0,10.2517055571079,181.483428001404,356.30583524704
4778,0.289305079017115,0,0,0,1.09843886305931,0,0,0,16.4262753980743,14.0069617033005,223.373449325562,430.097981929779,0,0,0,14.0069617033005,223.373449325562,430.097981929779
4779,0.123807195288494,0,0,0,1.09474638005815,0,0,0,14.4415532365964,5.97097679972649,214.387526512146,462.386919498444,0,0,0,5.97097679972649,214.387526512146,462.386919498444
4780,0.114124277350889,0,0,0,0.835803194515179,0,0,0,11.0977453909528,8.31323510408401,210.271292686462,544.336317062378,0,0,0,8.31323510408401,210.271292686462,544.336317062378
4781,0.263127092443783,0,0,0,0.634111865146756,0,0,0,10.0764314417775,27.3103156089783,199.916903495789,619.156790733337,0,0,0,27.3103156089783,199.916903495789,619.156790733337
4782,0.133580132830594,0,0,0,0.557100289110571,0,0,0,8.62563246245409,9.17129647731781,127.284954071045,317.921338558197,0,0,0,9.17129647731781,127.284954071045,317.921338558197
4783,0.320115379143966,0,0,0,0.438313981861525,0,0,0,19.6525462589119,18.8463264703751,74.1561031341553,193.919350862503,0,0,0,18.8463264703751,74.1561031341553,193.919350862503
4784,0.0107776189019588,0,0,0,0.611913431207951,0,0,0,9.25053900835947,0.45217514410615,95.4789247512817,185.84018945694,0,0,0,0.45217514410615,95.4789247512817,185.84018945694
4785,0.011190738323085,0,0,0,0.600800327766919,0,0,0,9.08768312442677,0.448845963925124,89.5220632553101,172.403187990189,0,0,0,0.448845963925124,89.5220632553101,172.403187990189
4786,0.0195749256143107,0,0,0,0.616629258102848,0,0,0,8.84597801615022,0.530759878456593,64.0077419281006,133.335105657578,0,0,0,0.530759878456593,64.0077419281006,133.335105657578
4787,0.0748884050127355,0,0,0,0.664765503228955,0,0,0,8.00217950899302,1.47016517072916,64.1832280158997,185.600370883942,0,0,0,1.47016517072916,64.1832280158997,185.600370883942
4788,0.343278708774485,0,0,0,0.619938098642047,0,0,0,7.10060953420528,8.30867743492126,75.4161186218262,349.094106674194,0,0,0,8.30867743492126,75.4161186218262,349.094106674194
4789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34133104234934,0,0,6.34133104234934
4790,0.0108649602728186,0,0,0,0.651168518847287,0,0,0,9.79647279864791,0.414094064384698,92.8489542007446,186.479875564575,0,0,0,0.414094064384698,92.8489542007446,186.479875564575
4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85961696505547,0,0,9.85961696505547
4792,0.901051010105063,0,0,0,0.418112172180551,0,0,1.81325558288217,45,154.278450012207,544.675216674805,5155.80097961426,0,0,0,154.278450012207,544.675216674805,5155.80097961426
4793,1.23467435293919,0,0,0,0.380671909504714,0,0,2.91193423070012,45,182.864133834839,432.89143371582,5223.74510192871,0,0,0,182.864133834839,432.89143371582,5223.74510192871
4794,1.17366863786813,0,0,0,0.330736558435957,0,0,5.01993899994631,45,127.418434143066,301.151321411133,5338.70288085938,0,0,0,127.418434143066,301.151321411133,5338.70288085938
4795,0.814130532682945,0,0,0,0.322592840751134,0,0,5.94302566284134,45,72.0656642913818,240.477388381958,4934.48486328125,0,0,0,72.0656642913818,240.477388381958,4934.48486328125
4796,0.711845090737926,0,0,0,0.344436213622277,0,0,2.37561980714853,45,84.7591829299927,359.699968338013,4363.37277984619,0,0,0,84.7591829299927,359.699968338013,4363.37277984619
4797,0.775248596918778,0,0,0,0.367174151393958,0,0,1.24850145074078,45,54.4399151802063,203.9823179245,1926.0396156311,0,0,0,54.4399151802063,203.9823179245,1926.0396156311
4798,1.14283544088918,0,0,0,0.356546689137922,0,0,2.43164245390998,45,109.043967247009,118.337550163269,1223.04377937317,0,0,0,109.043967247009,118.337550163269,1223.04377937317
4799,1.12202913472661,0,0,0,0.352390954861728,0,0,2.61305295152799,45,126.047276496887,136.043137073517,1412.39416122437,0,0,0,126.047276496887,136.043137073517,1412.39416122437
4800,1.7325973185494,0,0,0,0.301542539464145,0,0,2.19813327621467,45,208.256896972656,152.847052574158,1624.78058624268,0,0,0,208.256896972656,152.847052574158,1624.78058624268
4801,2.09721246645171,0,0,0,0.294727540398431,0,0,0.581867196772243,45,172.597984313965,124.626405715942,1248.0318813324,0,0,0,172.597984313965,124.626405715942,1248.0318813324
4802,2.57187783397204,0,0,0,0.284280996735414,0,0,0,35.8864041407554,130.56782245636,89.1902737617493,866.451644897461,0,0,0,130.56782245636,89.1902737617493,866.451644897461
4803,1.01990891926699,0,0,0,0.371388010515024,0,0,0,18.8410268155064,37.3967394828796,84.9418034553528,609.364880561829,0,0,0,37.3967394828796,84.9418034553528,609.364880561829
4804,0.995741696721669,0,0,0,0.378911667809571,0,0,0,21.2523885820751,44.7723708152771,116.55516242981,716.227968215942,0,0,0,44.7723708152771,116.55516242981,716.227968215942
4805,1.05093580515027,0,0,0,0.374736718287908,0,0,0,19.43572004067,29.1059093475342,66.0086698532104,460.891153335571,0,0,0,29.1059093475342,66.0086698532104,460.891153335571
4806,1.03603291861451,0,0,0,0.364313991589501,0,0,0,19.0562899121182,40.1486864089966,88.0198302268982,634.570077896118,0,0,0,40.1486864089966,88.0198302268982,634.570077896118
4807,0.880242803605086,0,0,0,0.415371773012135,0,0,0,38.9858123664341,36.8906869888306,159.811006546021,622.714303970337,0,0,0,36.8906869888306,159.811006546021,622.714303970337
4808,0.702475871653369,0,0,0,0.43661811996596,0,0,0.32129480605279,45,19.4360576868057,107.610763549805,344.10046005249,0,0,0,19.4360576868057,107.610763549805,344.10046005249
4809,0.0222570827287567,0,0,0,0.577853305723005,0,0,0,9.25621567595183,1.05111582949758,58.9476413726807,88.3987593650818,0,0,0,1.05111582949758,58.9476413726807,88.3987593650818
4810,0.0237141582872369,0,0,0,0.568768435096002,0,0,0,9.39959406320295,1.23821324855089,64.7722721099854,97.9872469902039,0,0,0,1.23821324855089,64.7722721099854,97.9872469902039
4811,0.947500419542769,0,0,0,0.460465950757409,0,0,1.99512280466716,45,2.81607979536057,10.4398662447929,99.3060561418533,0,0,0,2.81607979536057,10.4398662447929,99.3060561418533
4812,0.0223221132366641,0,0,0,0.563088980489604,0,0,0,9.32314781705132,1.31800027936697,72.0324249267578,108.310801267624,0,0,0,1.31800027936697,72.0324249267578,108.310801267624
4813,0.0293087123236885,0,0,0,0.548925375103668,0,0,0,9.57688519955727,2.53606405854225,103.964653491974,159.403038978577,0,0,0,2.53606405854225,103.964653491974,159.403038978577
4814,0.120770106847864,0,0,0,0.584680216229105,0,0,0,19.6714091456654,9.73183786869049,117.753057479858,232.741865634918,0,0,0,9.73183786869049,117.753057479858,232.741865634918
4815,0.0481800829724727,0,0,0,0.896171622043342,0,0,1.24576855316943,45,2.75570228695869,135.53092956543,269.215868473053,0,0,0,2.75570228695869,135.53092956543,269.215868473053
4816,0.0468281182537216,0,0,0,0.875676177818246,0,0,1.11167051384526,45,3.08315527439117,151.687581539154,300.076723337173,0,0,0,3.08315527439117,151.687581539154,300.076723337173
4817,0.0500956076677401,0,0,0,0.917436168825101,0,0,1.5985688149575,45,2.74109584093094,134.526469707489,282.29288649559,0,0,0,2.74109584093094,134.526469707489,282.29288649559
4818,0.0565040661166319,0,0,0,0.767375924994186,0,0,1.18751268563119,45,3.10208430886269,123.599583148956,283.241527557373,0,0,0,3.10208430886269,123.599583148956,283.241527557373
4819,0.0697906741228584,0,0,0,0.457824563324755,0,0,0.611159160890219,45,2.91602626442909,71.7013931274414,278.404805660248,0,0,0,2.91602626442909,71.7013931274414,278.404805660248
4820,0.0419184708809136,0,0,0,0.151125329819017,0,0,0.810082137352052,45,1.30365046858787,26.4180686473846,469.379135131836,0,0,0,1.30365046858787,26.4180686473846,469.379135131836
4821,0.105701183942509,0,0,0,0.161984309671742,0,0,0.695118605969135,45,4.57034397125244,38.5324230194092,622.722071647644,0,0,0,4.57034397125244,38.5324230194092,622.722071647644
4822,0.0186708623456953,0,0,0,0.497653349569428,0,0,0,24.3387804235504,0.770656395703555,102.475713729858,513.136554718018,0,0,0,0.770656395703555,102.475713729858,513.136554718018
4823,0.0274954268513557,0,0,0,0.177672845237611,0,0,0.0413046000729274,45,0.966391399502754,36.2033824920654,497.217796325684,0,0,0,0.966391399502754,36.2033824920654,497.217796325684
4824,0.00871711848587671,0,0,0,0.874611295293751,0,0,0,16.66735739584,0.345953590236605,150.133015632629,455.347176074982,0,0,0,0.345953590236605,150.133015632629,455.347176074982
4825,0.0197136479897524,0,0,0,0.396317096869821,0,0,0,29.3012780729433,0.85114636272192,89.5323233604431,569.935086250305,0,0,0,0.85114636272192,89.5323233604431,569.935086250305
4826,0.00710261488843135,0,0,0,1.05902085490264,0,0,0,13.8535213694595,0.227184822782875,137.069416999817,336.28117275238,0,0,0,0.227184822782875,137.069416999817,336.28117275238
4827,0.230384013781845,0,0,0,0.70403294392667,0,0,0,10.5339231533958,22.507083773613,213.748081207275,635.245360374451,0,0,0,22.507083773613,213.748081207275,635.245360374451
4828,0.289316444380406,0,0,0,0.608625461953635,0,0,0,9.860278879604,30.7068456411362,192.088220596313,624.97758769989,0,0,0,30.7068456411362,192.088220596313,624.97758769989
4829,0.3227693825521,0,0,0,0.675038351785855,0,0,0,11.0388699874903,35.2128548622131,218.809262275696,712.880131721497,0,0,0,35.2128548622131,218.809262275696,712.880131721497
4830,0.27853584960394,0,0,0,0.606389143362483,0,0,0,9.791416634507,29.144654750824,190.136232376099,607.13111782074,0,0,0,29.144654750824,190.136232376099,607.13111782074
4831,0.0300647397975453,0,0,0,0.561834898215689,0,0,0,9.88624441212107,1.84287184476852,77.354736328125,120.764201164246,0,0,0,1.84287184476852,77.354736328125,120.764201164246
4832,0.0112086704603724,0,0,0,0.60014913027529,0,0,0,9.10303658185934,0.457952588796615,91.0932807922363,175.720407485962,0,0,0,0.457952588796615,91.0932807922363,175.720407485962
4833,0.0209216927506946,0,0,0,0.622915333380887,0,0,0,9.66100480950669,0.566386450082063,66.2250170707703,158.001048803329,0,0,0,0.566386450082063,66.2250170707703,158.001048803329
4834,0.0568745094675399,0,0,0,0.659771161330215,0,0,0,8.39099900376732,1.2543496415019,66.9724760055542,186.724454879761,0,0,0,1.2543496415019,66.9724760055542,186.724454879761
4835,0.167330276771077,0,0,0,0.699183049081331,0,0,0,10.038334384004,2.73106241226196,63.4890289306641,292.786412239075,0,0,0,2.73106241226196,63.4890289306641,292.786412239075
4836,0.701595826399003,0,0,0,0.511762965243877,0,0,0,7.29487207614144,15.3129744529724,45.4955253601074,434.272519350052,0,0,0,15.3129744529724,45.4955253601074,434.272519350052
4837,0.762639239968271,0,0,0,0.46574254321419,0,0,0,6.52021278750242,29.9777553081512,70.5767030715942,719.077114582062,0,0,0,29.9777553081512,70.5767030715942,719.077114582062
